CountryName,Year,CountryCode,GDP,inv,pop,pop_level,corrupt,govt,stability,quality,ruleoflaw,voice,lsc,edu,adjusted_pop,hc,ln_hc,I,E,P,weighted,ln_weighted,weighted_sq,ln_inv,ln_edu,lag_GDP,ln_lagGDP,growth,CountryID,growth100,CONST_yr,ADJ_yrs,NATO,EU
Albania,1990,ALB,2549.256454324875,.1060549318790436,1.79908559333186,3286542,,,,,,,26.44,.26440001,-2.6883821,2.516158819198608,.92273349,0,0,0,0,,0,-2.243798,-1.3302921,,,,Albania,,1998,-8,0,0
Albania,1991,ALB,1908.952894669689,.0247679501771927,-.602809679480026,3266790,,,,,,,26.455,.26455,-3.1242044,2.515733242034912,.92256433,.2,.2,.3,.24,-1.4271164,.057599999,-3.6982048,-1.329725,2549.2563,7.8435569,-.28924683,Albania,-28.924683,1998,-7,0,0
Albania,1992,ALB,1823.152808419983,.019640913233161,-.606434726201759,3247039,,,,,,,26.455,.26455,-3.1250291,2.515307903289795,.92239523,.9,.9,.3,.66,-.41551545,.43560001,-3.9301405,-1.329725,1908.9529,7.5543103,-.045987546,Albania,-4.5987549,1998,-6,0,0
Albania,1993,ALB,2057.295897351357,.054909024387598,-.610165792730247,3227287,,,,,,,26.455,.26455,-3.1258788,2.514882564544678,.92222613,.9,.9,.4,.7,-.35667494,.49000001,-2.9020777,-1.329725,1823.1528,7.5083227,.12082512,Albania,12.082512,1998,-5,0,0
Albania,1994,ALB,2289.697963960436,.0774241909384727,-.6138805069296031,3207536,,,,,,,26.455,.26455,-3.1267252,2.514457225799561,.92205697,.9,.9,.4,.7,-.35667494,.49000001,-2.5584559,-1.329725,2057.2959,7.6291475,.10702746,Albania,10.702746,1998,-4,0,0
Albania,1996,ALB,2979.826358843397,.0907027721405029,-.62151139901728,3168033,19.4,25.7,35.6,30.4,28.6,29.5,27.895,.27895001,-3.1284666,2.581189393997192,.94825029,,,,,,,,,2289.698,7.7361751,.26344511,Albania,26.344511,1998,-2,0,0
Albania,1998,ALB,3021.034960659204,.0806355476379395,-.6293343925259129,3128530,18.2,24.6,28.7,32.1,19.5,38.8,27.895,.27895001,-3.130255,2.688920259475708,.98913974,,,,,,,,,2979.8264,7.9996204,.013734425,Albania,1.3734425,1998,0,0,0
Albania,2000,ALB,3861.308568377608,.1483617126941681,-.637356833943492,3089027,23.9,19.7,29.6,33.7,18.9,41.3,29.32,.29319999,-3.132092,2.8011474609375,1.0300292,,,,,,,,,3021.0349,8.0133543,.24540667,Albania,24.540667,1998,2,0,0
Albania,2002,ALB,4751.821236592595,.2126343846321106,-.299876697084691,3051010,24.3,30.3,33.9,41.6,26.9,48.3,32.195,.32194999,-3.0575814,2.8291015625,1.0399592,,,,,,,,,3861.3086,8.2587614,.20752183,Albania,20.752182,1998,4,0,0
Albania,2003,ALB,5000.309082270472,.2343156337738037,-.374149169291299,3039616,22.8,35.1,36.2,35.7,28.4,50.2,32.195,.32194999,-3.0735099,2.843183279037476,1.0449243,,,,,,,,,4751.8213,8.4662828,.050971754,Albania,5.0971756,1998,5,0,0
Albania,2004,ALB,5427.796555800217,.2747897505760193,-.417931377925999,3026939,27.6,44.3,30.1,47.8,29.3,49,32.195,.32194999,-3.0830197,2.857334852218628,1.0498893,,,,,,,,,5000.3091,8.5172548,.082033537,Albania,8.2033539,1998,6,0,0
Albania,2005,ALB,5865.238608149005,.3030532598495483,-.511790116421897,3011487,22.9,29.9,29.6,41.2,28.7,51.4,35.07,.35069999,-3.1037161,2.871556758880615,1.0548543,,,,,,,,,5427.7964,8.5992889,.077509932,Albania,7.7509933,1998,7,0,0
Albania,2006,ALB,6566.490567162775,.3346888422966003,-.630911244851673,2992547,22.9,34.1,30,50.5,28.2,49,40.86,.4086,-3.1306157,2.878031730651855,1.0571066,,,,,,,,,5865.2388,8.6767988,.11293634,Albania,11.293634,1998,8,0,0
Albania,2007,ALB,7284.887343453982,.3293398320674896,-.75571875541991,2970017,28.6,41.3,37.7,53.9,30.1,51.9,40.86,.4086,-3.1595976,2.884521484375,1.0593591,,,,,,,,,6566.4907,8.7897348,.10382243,Albania,10.382242,1998,9,0,0
Albania,2008,ALB,8228.131886716557,.3339419662952423,-.767342959142321,2947314,34,42.7,43.3,56.8,34.1,53.4,40.86,.4086,-3.1623402,2.891025543212891,1.0616113,,,,,,,,,7284.8872,8.8935575,.12175705,Albania,12.175705,1998,10,0,0
Albania,2009,ALB,8812.604736864154,.3269724547863007,-.673894046451936,2927519,34.9,48.8,42.2,59.8,37.9,54,40.86,.4086,-3.1405025,2.897544622421265,1.0638638,,,,,,,,,8228.1318,9.0153141,.068624057,Albania,6.8624058,1998,11,1,0
Albania,2010,ALB,9626.664893218443,.2697114646434784,-.49646196338738,2913021,37.1,44,38.4,58.4,42.7,54,46.65,.46650001,-3.1003067,2.904078006744385,1.066116,,,,,,,,,8812.6045,9.0839386,.088353813,Albania,8.8353815,1998,12,1,0
Albania,2011,ALB,10207.16987841613,.2650536298751831,-.269017331764615,2905195,24.6,48.3,37.4,60.7,41.3,52.1,40.565,.40564999,-3.0510373,2.910693407058716,1.0683913,,,,,,,,,9626.665,9.1722918,.058553547,Albania,5.8553548,1998,13,1,0
Albania,2012,ALB,10525.72253488832,.244321808218956,-.165151040121679,2900401,25.1,44.5,40.3,58.8,39.9,50.7,40.565,.40564999,-3.0293202,2.917346239089966,1.0706744,,,,,,,,,10207.17,9.2308455,.03073162,Albania,3.0731621,1998,14,1,0
Albania,2013,ALB,10570.41983260291,.2429529875516891,-.183211384606402,2895092,24.2,44.1,49.3,61.1,39,51.2,40.565,.40564999,-3.0330627,2.924036979675293,1.0729651,,,,,,,,,10525.723,9.2615776,.00423748,Albania,.42374799,1998,15,1,0
Albania,2014,ALB,11258.45727962437,.2399267554283142,-.207046999760594,2889104,34.1,53.4,61.4,63,43.8,50.2,40.565,.40564999,-3.0380235,2.930765867233276,1.0752637,,,,,,,,,10570.42,9.2658148,.063060075,Albania,6.3060074,1998,16,1,1
Albania,2015,ALB,11658.04574940947,.2248192429542542,-.291205786840436,2880703,36.2,54.3,58.1,59.5,44.8,52.7,34.48,.3448,-3.0557382,2.937533378601074,1.0775702,,,,,,,,,11258.457,9.3288746,.03487698,Albania,3.4876981,1998,17,1,1
Armenia,1990,ARM,2756.826098746953,.2651231586933136,3.09395853064584,3556539,,,,,,,59.92,.59920001,-2.5140522,2.948580503463745,1.0813239,0,0,.1,.04,-3.2188759,.0016,-1.3275608,-.51215982,,,,Armenia,,1995,-5,0,0
Armenia,1991,ARM,2474.101591088099,.2173840999603271,1.70315107535054,3617631,,,,,,,61.09,.61089998,-2.7025924,2.962982892990112,1.0861965,.2,.1,.1,.13,-2.0402207,.016899999,-1.5260894,-.49282202,2756.8262,7.9218354,-.10820274,Armenia,-10.820274,1995,-4,0,0
Armenia,1992,ARM,1490.488502512337,.0089137982577085,-1.1978698848239,3574555,,,,,,,61.09,.61089998,-3.2696087,2.977455854415894,1.0910692,.5,.4,.3,.39,-.94160855,.1521,-4.7201548,-.49282202,2474.1016,7.8136325,-.50677341,Armenia,-50.677341,1995,-3,0,0
Armenia,1993,ARM,1438.720123333284,.0513360500335693,-3.33385824449579,3457349,,,,,,,61.09,.61089998,-4.0946593,2.99199914932251,1.0959418,.6,.4,.3,.42,-.86750054,.17640001,-2.969362,-.49282202,1490.4885,7.306859,-.035350021,Armenia,-3.535002,1995,-2,0,0
Armenia,1994,ARM,1587.184684462393,.1610226631164551,-2.44881921637014,3373713,,,,,,,61.09,.61089998,-3.6686139,3.006613731384277,1.1008145,.6,.4,.3,.42,-.86750054,.17640001,-1.8262101,-.49282202,1438.7201,7.2715092,.098207913,Armenia,9.8207912,1995,-1,0,0
Armenia,1996,ARM,1909.805396653642,.1206550598144531,-.721391054169414,3298898,38.2,41.5,34,44,37.7,33,63.7,.63700002,-3.1515422,3.036613464355469,1.1107429,,,,,,,,,1587.1847,7.3697171,.18503954,Armenia,18.503954,1995,1,0,0
Armenia,1998,ARM,2217.210565314727,.1336038708686829,-.948046157437858,3240550,21.9,32.2,25,41.3,40,40.8,63.7,.63700002,-3.205971,3.067474365234375,1.1208545,,,,,,,,,1909.8054,7.5547566,.14924854,Armenia,14.924854,1995,3,0,0
Armenia,2000,ARM,2572.737936986908,.1183367073535919,-1.17678628879226,3168523,25,34.4,25.9,44,36.3,36.3,65.14,.65140003,-3.2640789,3.098649024963379,1.1309662,,,,,,,,,2217.2104,7.7040052,.14872083,Armenia,14.872083,1995,5,0,0
Armenia,2002,ARM,3382.284391252692,.1464432775974274,-.9007830815097559,3105037,28,55.7,37.6,57.3,38.8,36.8,64.86,.64859998,-3.1943743,3.098255634307861,1.1308392,,,,,,,,,2572.738,7.852726,.27358061,Armenia,27.358061,1995,7,0,0
Armenia,2003,ARM,3958.620003183708,.1640119850635529,-.676510249442033,3084102,31.7,50.8,51.8,58.9,44.3,34.8,64.86,.64859998,-3.1411073,3.098059177398682,1.1307758,,,,,,,,,3382.2844,8.1263065,.15734413,Armenia,15.734413,1995,8,0,0
Armenia,2004,ARM,4518.799711445988,.1765080243349075,-.596992234773189,3065745,28.6,52.7,40.8,57.2,38.5,30.3,64.86,.64859998,-3.1228824,3.097862482070923,1.1307124,,,,,,,,,3958.6201,8.2836504,.13235089,Armenia,13.235089,1995,9,0,0
Armenia,2005,ARM,5340.517179426527,.1986384093761444,-.605237484238947,3047246,29.8,51,42.7,55.9,40.7,29.8,64.58,.64579999,-3.1247566,3.097665786743164,1.1306489,,,,,,,,,4518.7998,8.4160013,.16707607,Armenia,16.707607,1995,10,0,0
Armenia,2006,ARM,6274.645061621786,.2200729846954346,-.683602136047238,3026486,29.8,45.9,38.2,58.8,35.9,26.4,65.295,.65294999,-3.1427491,3.100373506546021,1.1315225,,,,,,,,,5340.5171,8.5830774,.16119444,Armenia,16.119444,1995,11,0,0
Armenia,2007,ARM,7381.440960217837,.2204034030437469,-.732665962263764,3004393,26.2,43.2,47.8,59.2,37.8,26,65.295,.65294999,-3.154181,3.103083372116089,1.1323962,,,,,,,,,6274.645,8.7442722,.16245195,Armenia,16.245195,1995,12,0,0
Armenia,2008,ARM,8099.329355039811,.2234840244054794,-.700492224911231,2983421,28.2,50,44.2,60.7,44.2,24.5,65.295,.65294999,-3.1466696,3.105795621871948,1.1332699,,,,,,,,,7381.4409,8.906724,.092812397,Armenia,9.2812395,1995,13,0,0
Armenia,2009,ARM,7045.399360434198,.1587680280208588,-.6431061166878,2964296,30.1,55,52.6,60.8,40.8,23.7,65.295,.65294999,-3.1334107,3.108510255813599,1.1341436,,,,,,,,,8099.3296,8.9995365,-.13940646,Armenia,-13.940646,1995,14,0,0
Armenia,2010,ARM,7332.435561301713,.1395395994186401,-.609179750926293,2946293,27.6,48.8,49.8,60.3,37.9,25.1,66.01000000000001,.66009998,-3.1256542,3.111227512359619,1.1350174,,,,,,,,,7045.3994,8.8601303,.039932895,Armenia,3.9932895,1995,15,0,0
Armenia,2011,ARM,7881.771734684769,.1158483847975731,-.589489609644367,2928976,27.5,51.2,44.1,59.2,41.8,28.2,56.44,.56440002,-3.1211798,3.113956689834595,1.1358942,,,,,,,,,7332.4355,8.9000626,.072244987,Armenia,7.2244987,1995,16,0,0
Armenia,2012,ARM,9279.175400379061,.107241727411747,-.498170160314836,2914421,33.2,55,51.2,62.1,42.3,30,56.44,.56440002,-3.1006863,3.116691589355469,1.136772,,,,,,,,,7881.772,8.9723082,.16321994,Armenia,16.321995,1995,17,0,0
Armenia,2013,ARM,9847.932250535774,.0996814221143723,-.44829630947071,2901385,36,58.8,50.2,59.7,45.1,29.1,56.44,.56440002,-3.0896685,3.119431972503662,1.137651,,,,,,,,,9279.1758,9.1355276,.059488785,Armenia,5.9488783,1995,18,0,0
Armenia,2014,ARM,10153.55561087416,.1071380749344826,-.395592881362063,2889930,35.1,44.2,35.7,56.3,38.5,30.5,56.44,.56440002,-3.0781562,3.122178077697754,1.1385309,,,,,,,,,9847.9326,9.1950169,.030562405,Armenia,3.0562406,1995,19,0,0
Armenia,2015,ARM,10183.92792768112,.1034170389175415,-.392995248824912,2878595,31.4,41.9,37.1,60,38.6,29.6,46.87,.46869999,-3.0775924,3.124930143356323,1.1394119,,,,,,,,,10153.556,9.2255793,.0029868283,Armenia,.29868284,1995,20,0,0
Bulgaria,1990,BGR,7545.533056415901,.0674702599644661,-1.80375047906806,8718289,,,,,,,27.84,.2784,-3.443192,2.745526075363159,1.0099727,0,.5,.1,.19,-1.6607312,.0361,-2.6960683,-1.2786963,,,,Bulgaria,,1991,-1,0,0
Bulgaria,1991,BGR,7212.997980835546,.0540725626051426,-.990425980099359,8632367,,,,,,,28.92,.28920001,-3.2164853,2.760771512985229,1.0155102,.9,.9,.2,.62,-.47803581,.38440001,-2.9174285,-1.2406367,7545.5332,8.9287109,-.045071084,Bulgaria,-4.5071082,1991,0,0,0
Bulgaria,1992,BGR,6914.717253273855,.0471740402281284,-1.07385319076042,8540164,,,,,,,28.92,.28920001,-3.2375116,2.776101350784302,1.0210476,.9,.9,.3,.66,-.41551545,.43560001,-3.0539114,-1.2406367,7212.998,8.8836403,-.042232607,Bulgaria,-4.2232609,1991,1,0,0
Bulgaria,1993,BGR,7029.690142833942,.0509920008480549,-.797665851516421,8472313,,,,,,,28.92,.28920001,-3.1695302,2.791516542434692,1.026585,.9,.9,.3,.66,-.41551545,.43560001,-2.9760866,-1.2406367,6914.7173,8.8414078,.016490549,Bulgaria,1.6490549,1991,2,0,0
Bulgaria,1994,BGR,7335.184353331476,.0447784177958965,-.339586079485037,8443591,,,,,,,28.92,.28920001,-3.066066,2.80701732635498,1.0321225,.8,.8,.4,.64,-.4462871,.40959999,-3.106029,-1.2406367,7029.6899,8.8578978,.042539943,Bulgaria,4.2539945,1991,3,0,0
Bulgaria,1996,BGR,6846.470568897575,.0044877100735903,-.515729879636827,8362826,44.6,56.3,44.7,47.3,39.7,63.5,31.845,.31845,-3.1045945,2.838277339935303,1.0431973,,,,,,,,,7335.1846,8.9004383,-.068949297,Bulgaria,-6.8949299,1991,5,0,0
Bulgaria,1998,BGR,6177.642354589513,.1079753786325455,-.66730270106626,8256786,50.8,54.6,66.5,59.2,44.5,63.2,31.845,.31845,-3.1389799,2.869885921478271,1.0542723,,,,,,,,,6846.4707,8.8314886,-.10279659,Bulgaria,-10.279659,1991,7,0,0
Bulgaria,2000,BGR,6422.799332490275,.1303862184286118,-.493896416633318,8170172,51.1,58.5,61.9,60.3,48.3,62.2,33.69,.3369,-3.0997374,2.901846170425415,1.0653472,,,,,,,,,6177.6426,8.7286921,.038917318,Bulgaria,3.8917317,1991,9,0,0
Bulgaria,2002,BGR,7937.483143625081,.1507998257875443,-2.17069878030004,7837161,51.3,59.5,64,67.59999999999999,51.2,63.7,37.655,.37654999,-3.5651405,2.937177896499634,1.0774492,,,,,,,,,6422.7993,8.7676096,.21174219,Bulgaria,21.174219,1991,11,0,0
Bulgaria,2003,BGR,8417.417528686081,.1485113650560379,-.79211363763553,7775327,56.6,56.8,49.7,68.59999999999999,48.3,65.2,37.655,.37654999,-3.1682098,2.955004692077637,1.0835003,,,,,,,,,7937.4829,8.979351,.058706865,Bulgaria,5.8706865,1991,12,0,0
Bulgaria,2004,BGR,9201.625331693602,.1707276999950409,-.754796951273604,7716860,57.1,58.7,45.1,71.59999999999999,49.5,66.3,37.655,.37654999,-3.1593804,2.972939729690552,1.0895513,,,,,,,,,8417.418,9.0380583,.089077011,Bulgaria,8.9077015,1991,13,1,0
Bulgaria,2005,BGR,10291.33909905842,.2088000178337097,-.752977445493645,7658972,56.6,57.8,51.5,69.59999999999999,49.8,66.3,41.62,.41620001,-3.158952,2.990983724594116,1.0956024,,,,,,,,,9201.625,9.1271353,.11192258,Bulgaria,11.192258,1991,14,1,0
Bulgaria,2006,BGR,11407.98606267962,.2496486306190491,-.759505915531059,7601022,53.7,51.7,57.5,69.59999999999999,51.2,65.90000000000001,46.205,.46204999,-3.1604905,3.009137392044067,1.1016535,,,,,,,,,10291.339,9.2390575,.10301099,Bulgaria,10.301099,1991,15,1,0
Bulgaria,2007,BGR,12822.08140627416,.2617738842964172,-.735282283991309,7545338,51,51.9,56,70.90000000000001,52.6,68.3,46.205,.46204999,-3.1547942,3.027400732040405,1.1077044,,,,,,,,,11407.986,9.3420687,.11685513,Bulgaria,11.685513,1991,16,1,1
Bulgaria,2008,BGR,14346.51408446584,.3043684065341949,-.70192274454598,7492561,48.5,51,56.3,73.3,51.9,65.90000000000001,46.205,.46204999,-3.1470025,3.045775413513184,1.1137555,,,,,,,,,12822.081,9.4589243,.11233822,Bulgaria,11.233822,1991,17,1,1
Bulgaria,2009,BGR,14180.47842397574,.2582281231880188,-.644281362547054,7444443,50.7,57.9,55.9,73.2,54,64.90000000000001,46.205,.46204999,-3.1336806,3.064261198043823,1.1198065,,,,,,,,,14346.514,9.5712624,-.011640703,Bulgaria,-1.1640704,1991,18,1,1
Bulgaria,2010,BGR,14955.25983122768,.2140683084726334,-.658275446635908,7395599,51.9,54.5,57.8,73.7,51.7,64.5,50.79,.5079,-3.1368985,3.082859516143799,1.1258576,,,,,,,,,14180.479,9.5596218,.053196799,Bulgaria,5.3196797,1991,19,1,1
Bulgaria,2011,BGR,15746.5388955975,.1991726756095886,-.641228920515067,7348328,50.2,54,55.9,69.2,51.2,61.5,50.305,.50305003,-3.1329801,3.094154357910156,1.1295147,,,,,,,,,14955.26,9.6128187,.051557526,Bulgaria,5.1557527,1991,20,1,1
Bulgaria,2012,BGR,16326.43153174249,.2022543251514435,-.5792205963643891,7305888,48.8,55.5,58.8,69.2,51.6,61.5,50.305,.50305003,-3.1188543,3.105490684509277,1.1331717,,,,,,,,,15746.539,9.6643763,.036164761,Bulgaria,3.6164761,1991,21,1,1
Bulgaria,2013,BGR,16648.50692927213,.192163959145546,-.559647217410859,7265115,46,55,53.1,67.8,50.7,58.2,50.305,.50305003,-3.1144364,3.116868257522583,1.1368288,,,,,,,,,16326.432,9.7005405,.019535171,Bulgaria,1.9535171,1991,22,1,1
Bulgaria,2014,BGR,17615.10889435831,.2010679990053177,-.568389264052903,7223938,47.6,49,49.5,70.2,54.3,59.6,50.305,.50305003,-3.1164072,3.128287792205811,1.1404859,,,,,,,,,16648.508,9.7200756,.056436401,Bulgaria,5.64364,1991,23,1,1
Bulgaria,2015,BGR,18384.75357245802,.1905813366174698,-.638069468160719,7177991,45.2,52.4,46.7,70.5,51.4,61.1,49.82,.4982,-3.1322556,3.139748811721802,1.1441427,,,,,,,,,17615.109,9.7765121,.04276469,Bulgaria,4.2764688,1991,24,1,1
Czech Republic,1990,CZE,12716.13235435056,.2156669050455093,-.267830773210837,10333355,,,,,,,40.95,.4095,-3.0507865,3.114391803741455,1.1360339,0,0,.4,.16,-1.8325815,.025599999,-1.5340202,-.89281839,,,,Czech Republic,,1992,-2,0,0
Czech Republic,1991,CZE,11647.17076709102,.1820955127477646,-.240064841789636,10308578,,,,,,,48.66500000000001,.48664999,-3.0449362,3.165006637573242,1.1521552,.9,.8,.7,.79,-.23572233,.62410003,-1.7032239,-.72021013,12716.133,9.4506264,-.087808192,Czech Republic,-8.7808189,1992,-1,0,0
Czech Republic,1992,CZE,11840.14548430036,.1972133368253708,.102241165106867,10319123,,,,,,,48.66500000000001,.48664999,-2.9754903,3.216443538665771,1.1682763,.9,.9,.8,.86,-.15082289,.7396,-1.6234692,-.72021013,11647.171,9.3628187,.016432608,Czech Republic,1.6432607,1992,0,0,0
Czech Republic,1993,CZE,12115.69938900294,.2015770822763443,.103947042476644,10329855,,,,,,,48.66500000000001,.48664999,-2.9751561,3.268716812133789,1.1843975,.9,.9,.9,.9,-.10536052,.81,-1.6015835,-.72021013,11840.146,9.3792515,.023006164,Czech Republic,2.3006163,1992,1,0,0
Czech Republic,1994,CZE,12729.83193923493,.2216208279132843,.0361217655856125,10333587,,,,,,,48.66500000000001,.48664999,-2.988534,3.321839332580566,1.2005186,.9,.9,.9,.9,-.10536052,.81,-1.5067873,-.72021013,12115.699,9.402257,.049446143,Czech Republic,4.9446144,1992,2,0,0
Czech Republic,1996,CZE,14684.60392491356,.2696507275104523,-.11638129923463,10315241,74.7,72.09999999999999,87.8,82.09999999999999,79.90000000000001,78,62.785,.62785,-3.0192838,3.414501905441284,1.2280316,,,,,,,,,12729.832,9.4517031,.14285138,Czech Republic,14.285138,1992,4,0,0
Czech Republic,1998,CZE,14977.61712122141,.2558695077896118,-.0947447516571582,10294373,70.09999999999999,71.59999999999999,77.09999999999999,77.7,74.5,75.09999999999999,62.785,.62785,-3.014863,3.493188858032227,1.250815,,,,,,,,,14684.604,9.5945549,.01975733,Czech Republic,1.975733,1992,6,0,0
Czech Republic,2000,CZE,16237.54255445538,.2619278728961945,-.280414108078884,10255063,60.6,70.5,60.8,74.5,68.7,71.09999999999999,69.19,.69190001,-3.0534492,3.573689222335815,1.2735984,,,,,,,,,14977.617,9.6143122,.080769107,Czech Republic,8.076911,1992,8,1,0
Czech Republic,2002,CZE,18252.57276536851,.2569248974323273,-.192901617564167,10196916,67.7,81.09999999999999,83.09999999999999,83.2,78.09999999999999,76.59999999999999,70.715,.70714998,-3.0350766,3.590435266494751,1.2782735,,,,,,,,,16237.543,9.6950817,.11698002,Czech Republic,11.698002,1992,10,1,0
Czech Republic,2003,CZE,19539.15100797993,.2604020237922668,-.028620590719166,10193998,71.40000000000001,78.90000000000001,76.90000000000001,82.2,79.59999999999999,79.59999999999999,70.715,.70714998,-3.0014729,3.598837614059448,1.2806109,,,,,,,,,18252.572,9.8120613,.068114184,Czech Republic,6.8114185,1992,11,1,0
Czech Republic,2004,CZE,20932.67333874037,.2770174443721771,.0304348483027166,10197101,68.5,79.09999999999999,68.40000000000001,79.09999999999999,70.2,80.3,70.715,.70714998,-2.9896638,3.607259750366211,1.2829484,,,,,,,,,19539.15,9.8801756,.068891093,Czech Republic,6.8891091,1992,12,1,1
Czech Republic,2005,CZE,22095.38785398362,.2788543701171875,.138325980046718,10211216,68.8,77,77.7,80.40000000000001,78.5,76,72.23999999999999,.72240001,-2.9684429,3.61570143699646,1.2852858,,,,,,,,,20932.674,9.9490662,.054057613,Czech Republic,5.4057612,1992,13,1,1
Czech Republic,2006,CZE,23923.55451143151,.2978841066360474,.270795629232185,10238905,67.8,83.40000000000001,85.5,83.3,74.59999999999999,77.40000000000001,71.05500000000001,.71055001,-2.9429889,3.619832277297974,1.2864277,,,,,,,,,22095.389,10.003124,.079494588,Czech Republic,7.9494586,1992,14,1,1
Czech Republic,2007,CZE,26288.34526346276,.3167275786399841,.583542205385113,10298828,67,77.7,83.09999999999999,82,78.90000000000001,79.3,71.05500000000001,.71055001,-2.8853469,3.623967885971069,1.2875695,,,,,,,,,23923.555,10.082619,.094262168,Czech Republic,9.4262171,1992,15,1,1
Czech Republic,2008,CZE,27974.487131849,.3222915828227997,.829412602993033,10384603,66,79.09999999999999,85.59999999999999,86.40000000000001,78.40000000000001,81.7,71.05500000000001,.71055001,-2.8422539,3.628108501434326,1.2887114,,,,,,,,,26288.346,10.176881,.062167209,Czech Republic,6.2167211,1992,16,1,1
Czech Republic,2009,CZE,27760.69496397941,.2762870788574219,.569729451418061,10443936,68.90000000000001,76.09999999999999,79.09999999999999,87.09999999999999,80.59999999999999,81,71.05500000000001,.71055001,-2.8878238,3.632253408432007,1.2898532,,,,,,,,,27974.486,10.239048,-.0076717222,Czech Republic,-.76717222,1992,17,1,1
Czech Republic,2010,CZE,27877.14373576023,.2728493809700012,.29136167418042,10474410,69,77,82.90000000000001,86.09999999999999,79.59999999999999,78.7,69.87,.69870001,-2.9390945,3.636403322219849,1.2909951,,,,,,,,,27760.695,10.231377,.0041859495,Czech Republic,.41859496,1992,18,1,1
Czech Republic,2011,CZE,29001.36803654915,.2835807204246521,.206747667335417,10496088,68.7,77.3,88.59999999999999,85.3,81.2,79.8,68.56,.68559998,-2.9552147,3.640573740005493,1.2921413,,,,,,,,,27877.145,10.235562,.039535843,Czech Republic,3.9535842,1992,19,1,1
Czech Republic,2012,CZE,29254.73126851443,.2890956699848175,.139925655740972,10510785,66.40000000000001,76.3,86.7,80.59999999999999,81.2,77,68.56,.68559998,-2.9681315,3.644754409790039,1.2932889,,,,,,,,,29001.367,10.275098,.0086983405,Czech Republic,.86983407,1992,20,1,1
Czech Republic,2013,CZE,30818.10815584771,.2756895124912262,.0331699460503076,10514272,65.40000000000001,76.3,87.7,81,81.7,77.90000000000001,68.56,.68559998,-2.9891202,3.648944854736328,1.294438,,,,,,,,,29254.73,10.283796,.052061159,Czech Republic,5.2061157,1992,21,1,1
Czech Republic,2014,CZE,32502.47535401183,.2828023731708527,.105277581527518,10525347,67.3,81.3,83.3,80.8,84.59999999999999,78.8,68.56,.68559998,-2.9748955,3.653145790100098,1.2955886,,,,,,,,,30818.107,10.335857,.053213831,Czech Republic,5.321383,1992,22,1,1
